t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3
0.295,-0.9446558835420386,0.06946046928985497,7.087077596739143e-05,0.38193367699890285,0.22597721697044895,0.0007378432879976517,0.9446558835420386,-0.06946046928985497,7.087077596739143e-05,-0.38193367699890285,-0.22597721697044895,0.0007378432879976517,0.0,0.0,0.004578258448065215,0.0,0.0,0.014524313424004696
0.3,-0.9427288253831112,0.07058906889601461,7.462675514883684e-05,0.38889397301038825,0.22546073782973997,0.0007646419630783142,0.9427288253831112,-0.07058906889601461,7.462675514883684e-05,-0.38889397301038825,-0.22546073782973997,0.0007646419630783142,0.0,0.0,0.004650746489702324,0.0,0.0,0.01447071607384337
0.305,-0.9407668993670824,0.07171505764258214,7.85181372789036e-05,0.3958809271076448,0.22493284642203676,0.0007920055606621764,0.9407668993670824,-0.07171505764258214,7.85181372789036e-05,-0.3958809271076448,-0.22493284642203676,0.0007920055606621764,0.0,0.0,0.004722963725442191,0.0,0.0,0.014415988878675647
0.31,-0.9387699706121363,0.07283837806815154,8.254776335179141e-05,0.40289517579094825,0.2243933822562549,0.0008199406509806029,0.9387699706121363,-0.07283837806815154,8.254776335179141e-05,-0.40289517579094825,-0.2243933822562549,0.0008199406509806029,0.0,0.0,0.004794904473296415,0.0,0.0,0.014360118698038793
0.315,-0.9367379010322743,0.073958971898506,8.671850761888591e-05,0.4099373671288289,0.22384217992439576,0.0008484539916191007,0.9367379010322743,-0.073958971898506,8.671850761888591e-05,-0.4099373671288289,-0.22384217992439576,0.0008484539916191007,0.0,0.0,0.004866562984762226,0.0,0.0,0.014303092016761798
0.32,-0.9346705492686014,0.07507678001863487,9.103327862809092e-05,0.41700816116713474,0.2232790689501414,0.0008775525323827932,0.9346705492686014,-0.07507678001863487,9.103327862809092e-05,-0.41700816116713474,-0.2232790689501414,0.0008775525323827932,0.0,0.0,0.004937933442743816,0.0,0.0,0.014244894935234413
0.325,-0.932567770629875,0.07619174244755246,9.549502018373978e-05,0.4241082303325117,0.22270387362933589,0.0009072434206200241,0.932567770629875,-0.07619174244755246,9.549502018373978e-05,-0.4241082303325117,-0.22270387362933589,0.0009072434206200241,0.0,0.0,0.005009009959632518,0.0,0.0,0.014185513158759952
0.33,-0.9304294170306586,0.07730379831218662,0.00010010671233652792,0.4312382598492299,0.2221164128648876,0.0009375340067159997,0.9304294170306586,-0.07730379831218662,0.00010010671233652792,-0.4312382598492299,-0.2221164128648876,0.0009375340067159997,0.0,0.0,0.005079786575326941,0.0,0.0,0.014124931986568001
0.335,-0.9282553369270319,0.07841288582030911,0.00010487137240435654,0.43839894817030467,0.22151649999554437,0.0009684318497719711,0.9282553369270319,-0.07841288582030911,0.00010487137240435654,-0.43839894817030467,-0.22151649999554437,0.0009684318497719711,0.0,0.0,0.005150257255191283,0.0,0.0,0.014063136300456058
0.34,-0.9260453752498071,0.07951894223248035,0.00010979205602497732,0.4455910074238615,0.22090394261799265,0.0009999447234854608,0.9260453752498071,-0.07951894223248035,0.00010979205602497732,-0.4455910074238615,-0.22090394261799265,0.0009999447234854608,0.0,0.0,0.005220415887950042,0.0,0.0,0.014000110553029079
0.34500000000000003,-0.9237993733352038,0.08062190383298082,0.00011487185824132811,0.45281516387569404,0.22027854240173098,0.0010320806222470324,0.9237993733352038,-0.08062190383298082,0.00011487185824132811,-0.45281516387569404,-0.22027854240173098,0.0010320806222470324,0.0,0.0,0.005290256283517339,0.0,0.0,0.013935838755505936
0.35000000000000003,-0.9215171688529304,0.08172170589970136,0.00012011391462044943,0.46007215840896454,0.21964009489617026,0.0010648477674691076,0.9215171688529304,-0.08172170589970136,0.00012011391462044943,-0.46007215840896454,-0.21964009489617026,0.0010648477674691076,0.0,0.0,0.005359772170759097,0.0,0.0,0.013870304465061786
0.355,-0.9191985957316263,0.08281828267296487,0.00012552140240687173,0.4673627470219952,0.21898838932941062,0.0010982546141623329,0.9191985957316263,-0.08281828267296487,0.00012552140240687173,-0.4673627470219952,-0.21898838932941062,0.0010982546141623329,0.0,0.0,0.005428957195186251,0.0,0.0,0.013803490771675335
0.36,-0.9168434840816103,0.08391156732325177,0.00013109754171136364,0.47468770134510063,0.21832320839814723,0.001132309857774998,0.9168434840816103,-0.08391156732325177,0.00013109754171136364,-0.47468770134510063,-0.21832320839814723,0.001132309857774998,0.0,0.0,0.005497804916577267,0.0,0.0,0.013735380284450005
0.365,-0.9144516601148922,0.08500149191780132,0.00013684559673593022,0.48204780917740875,0.21764432804815523,0.0011670224413110046,0.9144516601148922,-0.08500149191780132,0.00013684559673593022,-0.48204780917740875,-0.21764432804815523,0.0011670224413110046,0.0,0.0,0.005566308806528133,0.0,0.0,0.013665955117377991
0.37,-0.9120229460623925,0.08608798738606147,0.00014276887703595226,0.4894438750446216,0.21695151724480563,0.0012024015627418957,0.9120229460623925,-0.08608798738606147,0.00014276887703595226,-0.4894438750446216,-0.21695151724480563,0.0012024015627418957,0.0,0.0,0.0056344622459280885,0.0,0.0,0.01359519687451621
0.375,-0.9095571600883244,0.08717098348395941,0.00014887073882035586,0.49687672077866285,0.21624453773306293,0.0012384566827284367,0.9095571600883244,-0.08717098348395941,0.00014887073882035586,-0.49687672077866285,-0.21624453773306293,0.0012384566827284367,0.0,0.0,0.005702258522359282,0.0,0.0,0.013523086634543128
0.38,-0.9070541162016873,0.08825040875696522,0.0001551545862907022,0.504347186120163,0.2155231437864158,0.0012751975326672623,0.9070541162016873,-0.08825040875696522,0.0001551545862907022,-0.504347186120163,-0.2155231437864158,0.0012751975326672623,0.0,0.0,0.0057696908274185894,0.0,0.0,0.013449604934665476
0.385,-0.904513624164822,0.08932619050192092,0.00016162387302008776,0.5118561293447303,0.21478708194419202,0.001312634123078081,0.904513624164822,-0.08932619050192092,0.00016162387302008776,-0.5118561293447303,-0.21478708194419202,0.001312634123078081,0.0,0.0,0.005836752253959818,0.0,0.0,0.013374731753843839
0.39,-0.9019354893989802,0.09039825472760735,0.00016828210337274462,0.5194044279139565,0.21403609073670846,0.0013507767523469449,0.9019354893989802,-0.09039825472760735,0.00016828210337274462,-0.5194044279139565,-0.21403609073670846,0.0013507767523469449,0.0,0.0,0.005903435793254505,0.0,0.0,0.01329844649530611
